"X_trust","X_country","followup1","how_natural","other1","language","length","rating_list","text","number_of_reasons"
0.7307,"USA","5,10",1,"","es",11,"4, 1, 2, 3, 4, 1, 2, 2, 3, 2, 1, 2, 1, 3, 4, 1, 3","How to approach the king for a post in the  Hird ",2
0.7378,"USA","6",1,"","es",11,"4, 1, 2, 3, 4, 1, 2, 2, 3, 2, 1, 2, 1, 3, 4, 1, 3","How to approach the king for a post in the  Hird ",1
0.3859,"USA","",4,"","es",11,"4, 1, 2, 3, 4, 1, 2, 2, 3, 2, 1, 2, 1, 3, 4, 1, 3","How to approach the king for a post in the  Hird ",0
0.7249,"USA","",4,"","es",11,"4, 1, 2, 3, 4, 1, 2, 2, 3, 2, 1, 2, 1, 3, 4, 1, 3","How to approach the king for a post in the  Hird ",0
0.7963,"USA","10",1,"","es",11,"4, 1, 2, 3, 4, 1, 2, 2, 3, 2, 1, 2, 1, 3, 4, 1, 3","How to approach the king for a post in the  Hird ",1
0.7116,"CAN","10",1,"","es",11,"4, 1, 2, 3, 4, 1, 2, 2, 3, 2, 1, 2, 1, 3, 4, 1, 3","How to approach the king for a post in the  Hird ",1
0.6524,"CAN","",4,"","es",11,"4, 1, 2, 3, 4, 1, 2, 2, 3, 2, 1, 2, 1, 3, 4, 1, 3","How to approach the king for a post in the  Hird ",0
0.4258,"USA","7",1,"","es",11,"4, 1, 2, 3, 4, 1, 2, 2, 3, 2, 1, 2, 1, 3, 4, 1, 3","How to approach the king for a post in the  Hird ",1
0.7167,"CAN","",4,"","es",11,"4, 1, 2, 3, 4, 1, 2, 2, 3, 2, 1, 2, 1, 3, 4, 1, 3","How to approach the king for a post in the  Hird ",0
0.5519,"GBR","",4,"","es",11,"4, 1, 2, 3, 4, 1, 2, 2, 3, 2, 1, 2, 1, 3, 4, 1, 3","How to approach the king for a post in the  Hird ",0
0.8441,"USA","",4,"","es",11,"4, 1, 2, 3, 4, 1, 2, 2, 3, 2, 1, 2, 1, 3, 4, 1, 3","How to approach the king for a post in the  Hird ",0
0.6342,"USA","",4,"","es",11,"4, 1, 2, 3, 4, 1, 2, 2, 3, 2, 1, 2, 1, 3, 4, 1, 3","How to approach the king for a post in the  Hird ",0
0.7479,"CAN","9,10",1,"","es",11,"4, 1, 2, 3, 4, 1, 2, 2, 3, 2, 1, 2, 1, 3, 4, 1, 3","How to approach the king for a post in the  Hird ",2
0.6756,"CAN","",4,"","es",11,"4, 1, 2, 3, 4, 1, 2, 2, 3, 2, 1, 2, 1, 3, 4, 1, 3","How to approach the king for a post in the  Hird ",0
0.7875,"USA","11",1,"This is not a complete sentence","es",11,"4, 1, 2, 3, 4, 1, 2, 2, 3, 2, 1, 2, 1, 3, 4, 1, 3","How to approach the king for a post in the  Hird ",1
0.8105,"USA","6",1,"","es",11,"4, 1, 2, 3, 4, 1, 2, 2, 3, 2, 1, 2, 1, 3, 4, 1, 3","How to approach the king for a post in the  Hird ",1
0.6149,"IRL","",4,"","es",11,"4, 1, 2, 3, 4, 1, 2, 2, 3, 2, 1, 2, 1, 3, 4, 1, 3","How to approach the king for a post in the  Hird ",0
0.4558,"USA","",4,"","es",11,"4, 1, 2, 3, 4, 1, 2, 2, 3, 2, 1, 2, 1, 3, 4, 1, 3","How to approach the king for a post in the  Hird ",0
0.4407,"USA","",4,"","es",11,"4, 1, 2, 3, 4, 1, 2, 2, 3, 2, 1, 2, 1, 3, 4, 1, 3","How to approach the king for a post in the  Hird ",0
0.7447,"CAN","5,6",1,"","es",11,"4, 1, 2, 3, 4, 1, 2, 2, 3, 2, 1, 2, 1, 3, 4, 1, 3","How to approach the king for a post in the  Hird ",2
0.8441,"USA","5,7",1,"","ja",15,"1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 1, 2, 3","How to play  crying Tichimi  Her became the basis of the 1958 movie  Restless year  .",2
0.7875,"USA","",4,"","ja",15,"1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 1, 2, 3","How to play  crying Tichimi  Her became the basis of the 1958 movie  Restless year  .",0
0.3859,"USA","",4,"","ja",15,"1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 1, 2, 3","How to play  crying Tichimi  Her became the basis of the 1958 movie  Restless year  .",0
0.4558,"USA","",4,"","ja",15,"1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 1, 2, 3","How to play  crying Tichimi  Her became the basis of the 1958 movie  Restless year  .",0
0.4407,"USA","",4,"","ja",15,"1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 1, 2, 3","How to play  crying Tichimi  Her became the basis of the 1958 movie  Restless year  .",0
0.5386,"GBR","5",1,"","ja",15,"1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 1, 2, 3","How to play  crying Tichimi  Her became the basis of the 1958 movie  Restless year  .",1
0.7337,"CAN","5,6,7,9,11",1,"I can't make any sense of this 'sentence'.","ja",15,"1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 1, 2, 3","How to play  crying Tichimi  Her became the basis of the 1958 movie  Restless year  .",5
0.7167,"CAN","7",1,"","ja",15,"1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 1, 2, 3","How to play  crying Tichimi  Her became the basis of the 1958 movie  Restless year  .",1
0.6597,"USA","5,6",1,"","ja",15,"1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 1, 2, 3","How to play  crying Tichimi  Her became the basis of the 1958 movie  Restless year  .",2
0.4558,"USA","",4,"","es",11,"2, 2, 2, 2, 3, 3, 1, 4, 1, 3, 1, 3, 4, 4, 1, 4, 3","However, during these years that he learned English , Tamil and Kannada .",0
0.4407,"USA","",4,"","es",11,"2, 2, 2, 2, 3, 3, 1, 4, 1, 3, 1, 3, 4, 4, 1, 4, 3","However, during these years that he learned English , Tamil and Kannada .",0
0.5386,"GBR","",4,"","es",11,"2, 2, 2, 2, 3, 3, 1, 4, 1, 3, 1, 3, 4, 4, 1, 4, 3","However, during these years that he learned English , Tamil and Kannada .",0
0.3859,"USA","",4,"","es",11,"2, 2, 2, 2, 3, 3, 1, 4, 1, 3, 1, 3, 4, 4, 1, 4, 3","However, during these years that he learned English , Tamil and Kannada .",0
0.7337,"CAN","5,7,11",1,"During these years, however, he learned English , Tamil and Kannada .","es",11,"2, 2, 2, 2, 3, 3, 1, 4, 1, 3, 1, 3, 4, 4, 1, 4, 3","However, during these years that he learned English , Tamil and Kannada .",3
0.6597,"USA","6",1,"","es",11,"2, 2, 2, 2, 3, 3, 1, 4, 1, 3, 1, 3, 4, 4, 1, 4, 3","However, during these years that he learned English , Tamil and Kannada .",1
0.3859,"USA","",4,"","en",13,"2, 4, 4, 1, 4, 4, 3, 4, 3, 4, 3, 4, 2, 3, 1, 4","Hydration , the addition of water across the double bond of alkenes , yields alcohols .",0
0.7963,"USA","",4,"","en",13,"2, 4, 4, 1, 4, 4, 3, 4, 3, 4, 3, 4, 2, 3, 1, 4","Hydration , the addition of water across the double bond of alkenes , yields alcohols .",0
0.4258,"USA","",4,"","en",13,"2, 4, 4, 1, 4, 4, 3, 4, 3, 4, 3, 4, 2, 3, 1, 4","Hydration , the addition of water across the double bond of alkenes , yields alcohols .",0
0.7167,"CAN","",4,"","en",13,"2, 4, 4, 1, 4, 4, 3, 4, 3, 4, 3, 4, 2, 3, 1, 4","Hydration , the addition of water across the double bond of alkenes , yields alcohols .",0
0.8441,"USA","",4,"","en",13,"2, 4, 4, 1, 4, 4, 3, 4, 3, 4, 3, 4, 2, 3, 1, 4","Hydration , the addition of water across the double bond of alkenes , yields alcohols .",0
0.7875,"USA","",4,"","en",13,"2, 4, 4, 1, 4, 4, 3, 4, 3, 4, 3, 4, 2, 3, 1, 4","Hydration , the addition of water across the double bond of alkenes , yields alcohols .",0
0.4558,"USA","",4,"","en",13,"2, 4, 4, 1, 4, 4, 3, 4, 3, 4, 3, 4, 2, 3, 1, 4","Hydration , the addition of water across the double bond of alkenes , yields alcohols .",0
0.4407,"USA","",4,"","en",13,"2, 4, 4, 1, 4, 4, 3, 4, 3, 4, 3, 4, 2, 3, 1, 4","Hydration , the addition of water across the double bond of alkenes , yields alcohols .",0
0.5386,"GBR","",4,"","en",13,"2, 4, 4, 1, 4, 4, 3, 4, 3, 4, 3, 4, 2, 3, 1, 4","Hydration , the addition of water across the double bond of alkenes , yields alcohols .",0
0.7886,"GBR","9,10",1,"","en",13,"2, 4, 4, 1, 4, 4, 3, 4, 3, 4, 3, 4, 2, 3, 1, 4","Hydration , the addition of water across the double bond of alkenes , yields alcohols .",2
0.7088,"USA","9,10",1,"","en",13,"2, 4, 4, 1, 4, 4, 3, 4, 3, 4, 3, 4, 2, 3, 1, 4","Hydration , the addition of water across the double bond of alkenes , yields alcohols .",2
0.7337,"CAN","",4,"","en",13,"2, 4, 4, 1, 4, 4, 3, 4, 3, 4, 3, 4, 2, 3, 1, 4","Hydration , the addition of water across the double bond of alkenes , yields alcohols .",0
0.6597,"USA","10",1,"","en",13,"2, 4, 4, 1, 4, 4, 3, 4, 3, 4, 3, 4, 2, 3, 1, 4","Hydration , the addition of water across the double bond of alkenes , yields alcohols .",1
0.7223,"GBR","",4,"","en",13,"2, 4, 4, 1, 4, 4, 3, 4, 3, 4, 3, 4, 2, 3, 1, 4","Hydration , the addition of water across the double bond of alkenes , yields alcohols .",0
0.7332,"GBR","",4,"","en",13,"2, 4, 4, 1, 4, 4, 3, 4, 3, 4, 3, 4, 2, 3, 1, 4","Hydration , the addition of water across the double bond of alkenes , yields alcohols .",0
0.3859,"USA","",4,"","ja",11,"4, 3, 4, 3, 4, 3, 3, 4, 2, 4, 3, 3, 1, 3","Icon of Theotocos Iverskaya disappeared in 1927 , it was not recovered .",0
0.7307,"USA","",4,"","ja",11,"4, 3, 4, 3, 4, 3, 3, 4, 2, 4, 3, 3, 1, 3","Icon of Theotocos Iverskaya disappeared in 1927 , it was not recovered .",0
0.7378,"USA","10",1,"","ja",11,"4, 3, 4, 3, 4, 3, 3, 4, 2, 4, 3, 3, 1, 3","Icon of Theotocos Iverskaya disappeared in 1927 , it was not recovered .",1
0.7249,"USA","5,9,10",1,"","ja",11,"4, 3, 4, 3, 4, 3, 3, 4, 2, 4, 3, 3, 1, 3","Icon of Theotocos Iverskaya disappeared in 1927 , it was not recovered .",3
0.7963,"USA","6",1,"","ja",11,"4, 3, 4, 3, 4, 3, 3, 4, 2, 4, 3, 3, 1, 3","Icon of Theotocos Iverskaya disappeared in 1927 , it was not recovered .",1
0.7116,"CAN","6",1,"","ja",11,"4, 3, 4, 3, 4, 3, 3, 4, 2, 4, 3, 3, 1, 3","Icon of Theotocos Iverskaya disappeared in 1927 , it was not recovered .",1
0.6524,"CAN","6",1,"","ja",11,"4, 3, 4, 3, 4, 3, 3, 4, 2, 4, 3, 3, 1, 3","Icon of Theotocos Iverskaya disappeared in 1927 , it was not recovered .",1
0.4258,"USA","7",1,"","ja",11,"4, 3, 4, 3, 4, 3, 3, 4, 2, 4, 3, 3, 1, 3","Icon of Theotocos Iverskaya disappeared in 1927 , it was not recovered .",1
0.7167,"CAN","",4,"","ja",11,"4, 3, 4, 3, 4, 3, 3, 4, 2, 4, 3, 3, 1, 3","Icon of Theotocos Iverskaya disappeared in 1927 , it was not recovered .",0
0.8365,"USA","6",1,"","ja",11,"4, 3, 4, 3, 4, 3, 3, 4, 2, 4, 3, 3, 1, 3","Icon of Theotocos Iverskaya disappeared in 1927 , it was not recovered .",1
0.5519,"GBR","6",1,"","ja",11,"4, 3, 4, 3, 4, 3, 3, 4, 2, 4, 3, 3, 1, 3","Icon of Theotocos Iverskaya disappeared in 1927 , it was not recovered .",1
0.8441,"USA","",4,"","ja",11,"4, 3, 4, 3, 4, 3, 3, 4, 2, 4, 3, 3, 1, 3","Icon of Theotocos Iverskaya disappeared in 1927 , it was not recovered .",0
0.6342,"USA","",4,"","ja",11,"4, 3, 4, 3, 4, 3, 3, 4, 2, 4, 3, 3, 1, 3","Icon of Theotocos Iverskaya disappeared in 1927 , it was not recovered .",0
0.7479,"CAN","6,9",1,"","ja",11,"4, 3, 4, 3, 4, 3, 3, 4, 2, 4, 3, 3, 1, 3","Icon of Theotocos Iverskaya disappeared in 1927 , it was not recovered .",2
0.6756,"CAN","6",1,"","ja",11,"4, 3, 4, 3, 4, 3, 3, 4, 2, 4, 3, 3, 1, 3","Icon of Theotocos Iverskaya disappeared in 1927 , it was not recovered .",1
0.1333,"USA","",4,"","ja",11,"4, 3, 4, 3, 4, 3, 3, 4, 2, 4, 3, 3, 1, 3","Icon of Theotocos Iverskaya disappeared in 1927 , it was not recovered .",0
0.7644,"USA","5,9",1,"","ja",11,"4, 3, 4, 3, 4, 3, 3, 4, 2, 4, 3, 3, 1, 3","Icon of Theotocos Iverskaya disappeared in 1927 , it was not recovered .",2
0.8101,"USA","5,6",1,"","ja",11,"4, 3, 4, 3, 4, 3, 3, 4, 2, 4, 3, 3, 1, 3","Icon of Theotocos Iverskaya disappeared in 1927 , it was not recovered .",2
0.7875,"USA","6,10",1,"","ja",11,"4, 3, 4, 3, 4, 3, 3, 4, 2, 4, 3, 3, 1, 3","Icon of Theotocos Iverskaya disappeared in 1927 , it was not recovered .",2
0.5386,"GBR","",4,"","ja",11,"4, 3, 4, 3, 4, 3, 3, 4, 2, 4, 3, 3, 1, 3","Icon of Theotocos Iverskaya disappeared in 1927 , it was not recovered .",0
0.8441,"USA","",4,"","no",10,"4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 3, 2, 4","Icon Theotocos Iverskaya disappeared in 1927 and was never found .",0
0.4558,"USA","",4,"","no",10,"4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 3, 2, 4","Icon Theotocos Iverskaya disappeared in 1927 and was never found .",0
0.4407,"USA","",4,"","no",10,"4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 3, 2, 4","Icon Theotocos Iverskaya disappeared in 1927 and was never found .",0
0.3859,"USA","",4,"","no",10,"4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 3, 2, 4","Icon Theotocos Iverskaya disappeared in 1927 and was never found .",0
0.5386,"GBR","",4,"","no",10,"4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 3, 2, 4","Icon Theotocos Iverskaya disappeared in 1927 and was never found .",0
0.7337,"CAN","",4,"","no",10,"4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 3, 2, 4","Icon Theotocos Iverskaya disappeared in 1927 and was never found .",0
0.6597,"USA","",4,"","no",10,"4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 3, 2, 4","Icon Theotocos Iverskaya disappeared in 1927 and was never found .",0
0.7307,"USA","5,9,10",1,"","es",19,"2, 1, 3, 3, 3, 4, 2, 3, 2, 2, 1, 4, 2, 2, 1, 1, 4, 4","In 1917 , in his fiftieth birthday , the galleries of Paul Cassirer provided a retrospective of drawings by Kollwitz hundred .",3
0.7378,"USA","7",1,"","es",19,"2, 1, 3, 3, 3, 4, 2, 3, 2, 2, 1, 4, 2, 2, 1, 1, 4, 4","In 1917 , in his fiftieth birthday , the galleries of Paul Cassirer provided a retrospective of drawings by Kollwitz hundred .",1
0.3859,"USA","",4,"","es",19,"2, 1, 3, 3, 3, 4, 2, 3, 2, 2, 1, 4, 2, 2, 1, 1, 4, 4","In 1917 , in his fiftieth birthday , the galleries of Paul Cassirer provided a retrospective of drawings by Kollwitz hundred .",0
0.7249,"USA","9,11",1,"on not in his fiftieth birthday","es",19,"2, 1, 3, 3, 3, 4, 2, 3, 2, 2, 1, 4, 2, 2, 1, 1, 4, 4","In 1917 , in his fiftieth birthday , the galleries of Paul Cassirer provided a retrospective of drawings by Kollwitz hundred .",2
0.7963,"USA","9,11",1,"Odd word choices (in when you want to use on)","es",19,"2, 1, 3, 3, 3, 4, 2, 3, 2, 2, 1, 4, 2, 2, 1, 1, 4, 4","In 1917 , in his fiftieth birthday , the galleries of Paul Cassirer provided a retrospective of drawings by Kollwitz hundred .",2
0.7116,"CAN","9",1,"","es",19,"2, 1, 3, 3, 3, 4, 2, 3, 2, 2, 1, 4, 2, 2, 1, 1, 4, 4","In 1917 , in his fiftieth birthday , the galleries of Paul Cassirer provided a retrospective of drawings by Kollwitz hundred .",1
0.6524,"CAN","7,8",1,"","es",19,"2, 1, 3, 3, 3, 4, 2, 3, 2, 2, 1, 4, 2, 2, 1, 1, 4, 4","In 1917 , in his fiftieth birthday , the galleries of Paul Cassirer provided a retrospective of drawings by Kollwitz hundred .",2
0.4258,"USA","",4,"","es",19,"2, 1, 3, 3, 3, 4, 2, 3, 2, 2, 1, 4, 2, 2, 1, 1, 4, 4","In 1917 , in his fiftieth birthday , the galleries of Paul Cassirer provided a retrospective of drawings by Kollwitz hundred .",0
0.7167,"CAN","7,9",1,"","es",19,"2, 1, 3, 3, 3, 4, 2, 3, 2, 2, 1, 4, 2, 2, 1, 1, 4, 4","In 1917 , in his fiftieth birthday , the galleries of Paul Cassirer provided a retrospective of drawings by Kollwitz hundred .",2
0.5519,"GBR","",4,"","es",19,"2, 1, 3, 3, 3, 4, 2, 3, 2, 2, 1, 4, 2, 2, 1, 1, 4, 4","In 1917 , in his fiftieth birthday , the galleries of Paul Cassirer provided a retrospective of drawings by Kollwitz hundred .",0
0.8441,"USA","9",1,"","es",19,"2, 1, 3, 3, 3, 4, 2, 3, 2, 2, 1, 4, 2, 2, 1, 1, 4, 4","In 1917 , in his fiftieth birthday , the galleries of Paul Cassirer provided a retrospective of drawings by Kollwitz hundred .",1
0.6342,"USA","",4,"","es",19,"2, 1, 3, 3, 3, 4, 2, 3, 2, 2, 1, 4, 2, 2, 1, 1, 4, 4","In 1917 , in his fiftieth birthday , the galleries of Paul Cassirer provided a retrospective of drawings by Kollwitz hundred .",0
0.7479,"CAN","8,9",1,"","es",19,"2, 1, 3, 3, 3, 4, 2, 3, 2, 2, 1, 4, 2, 2, 1, 1, 4, 4","In 1917 , in his fiftieth birthday , the galleries of Paul Cassirer provided a retrospective of drawings by Kollwitz hundred .",2
0.6756,"CAN","",4,"","es",19,"2, 1, 3, 3, 3, 4, 2, 3, 2, 2, 1, 4, 2, 2, 1, 1, 4, 4","In 1917 , in his fiftieth birthday , the galleries of Paul Cassirer provided a retrospective of drawings by Kollwitz hundred .",0
0.7875,"USA","8",1,"","es",19,"2, 1, 3, 3, 3, 4, 2, 3, 2, 2, 1, 4, 2, 2, 1, 1, 4, 4","In 1917 , in his fiftieth birthday , the galleries of Paul Cassirer provided a retrospective of drawings by Kollwitz hundred .",1
0.8105,"USA","7,9",1,"","es",19,"2, 1, 3, 3, 3, 4, 2, 3, 2, 2, 1, 4, 2, 2, 1, 1, 4, 4","In 1917 , in his fiftieth birthday , the galleries of Paul Cassirer provided a retrospective of drawings by Kollwitz hundred .",2
0.6149,"IRL","7",1,"","es",19,"2, 1, 3, 3, 3, 4, 2, 3, 2, 2, 1, 4, 2, 2, 1, 1, 4, 4","In 1917 , in his fiftieth birthday , the galleries of Paul Cassirer provided a retrospective of drawings by Kollwitz hundred .",1
0.4407,"USA","",4,"","es",19,"2, 1, 3, 3, 3, 4, 2, 3, 2, 2, 1, 4, 2, 2, 1, 1, 4, 4","In 1917 , in his fiftieth birthday , the galleries of Paul Cassirer provided a retrospective of drawings by Kollwitz hundred .",0
0.5386,"GBR","",4,"","es",19,"2, 1, 3, 3, 3, 4, 2, 3, 2, 2, 1, 4, 2, 2, 1, 1, 4, 4","In 1917 , in his fiftieth birthday , the galleries of Paul Cassirer provided a retrospective of drawings by Kollwitz hundred .",0
0.4,"CAN","",4,"","es",19,"2, 1, 3, 3, 3, 4, 2, 3, 2, 2, 1, 4, 2, 2, 1, 1, 4, 4","In 1917 , in his fiftieth birthday , the galleries of Paul Cassirer provided a retrospective of drawings by Kollwitz hundred .",0
0.3859,"USA","",4,"","en",25,"4, 1, 4, 1, 4, 3, 3, 2, 3, 1, 3, 3, 4, 4, 4, 4","In 1951 , the rear suspension was upgraded to the  Jampot  unit , derided for its shape in the 28 September issue of the  Motor Cycle  magazine .",0
0.7963,"USA","",4,"","en",25,"4, 1, 4, 1, 4, 3, 3, 2, 3, 1, 3, 3, 4, 4, 4, 4","In 1951 , the rear suspension was upgraded to the  Jampot  unit , derided for its shape in the 28 September issue of the  Motor Cycle  magazine .",0
0.8441,"USA","6",1,"","en",25,"4, 1, 4, 1, 4, 3, 3, 2, 3, 1, 3, 3, 4, 4, 4, 4","In 1951 , the rear suspension was upgraded to the  Jampot  unit , derided for its shape in the 28 September issue of the  Motor Cycle  magazine .",1
0.7875,"USA","5,7",1,"","en",25,"4, 1, 4, 1, 4, 3, 3, 2, 3, 1, 3, 3, 4, 4, 4, 4","In 1951 , the rear suspension was upgraded to the  Jampot  unit , derided for its shape in the 28 September issue of the  Motor Cycle  magazine .",2
0.4558,"USA","",4,"","en",25,"4, 1, 4, 1, 4, 3, 3, 2, 3, 1, 3, 3, 4, 4, 4, 4","In 1951 , the rear suspension was upgraded to the  Jampot  unit , derided for its shape in the 28 September issue of the  Motor Cycle  magazine .",0
0.4407,"USA","",4,"","en",25,"4, 1, 4, 1, 4, 3, 3, 2, 3, 1, 3, 3, 4, 4, 4, 4","In 1951 , the rear suspension was upgraded to the  Jampot  unit , derided for its shape in the 28 September issue of the  Motor Cycle  magazine .",0
0.5386,"GBR","",4,"","en",25,"4, 1, 4, 1, 4, 3, 3, 2, 3, 1, 3, 3, 4, 4, 4, 4","In 1951 , the rear suspension was upgraded to the  Jampot  unit , derided for its shape in the 28 September issue of the  Motor Cycle  magazine .",0
0.7337,"CAN","",4,"","en",25,"4, 1, 4, 1, 4, 3, 3, 2, 3, 1, 3, 3, 4, 4, 4, 4","In 1951 , the rear suspension was upgraded to the  Jampot  unit , derided for its shape in the 28 September issue of the  Motor Cycle  magazine .",0
0.7167,"CAN","6",1,"","en",25,"4, 1, 4, 1, 4, 3, 3, 2, 3, 1, 3, 3, 4, 4, 4, 4","In 1951 , the rear suspension was upgraded to the  Jampot  unit , derided for its shape in the 28 September issue of the  Motor Cycle  magazine .",1
0.6597,"USA","",4,"","en",25,"4, 1, 4, 1, 4, 3, 3, 2, 3, 1, 3, 3, 4, 4, 4, 4","In 1951 , the rear suspension was upgraded to the  Jampot  unit , derided for its shape in the 28 September issue of the  Motor Cycle  magazine .",0
0.7223,"GBR","",4,"","en",25,"4, 1, 4, 1, 4, 3, 3, 2, 3, 1, 3, 3, 4, 4, 4, 4","In 1951 , the rear suspension was upgraded to the  Jampot  unit , derided for its shape in the 28 September issue of the  Motor Cycle  magazine .",0
0.7337,"CAN","",4,"","en",14,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","In 2003 , Willis Broadcasting Corp. sold the station to Starboard Broadcasting for $ 1.5 million .",0
0.6597,"USA","",4,"","en",14,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","In 2003 , Willis Broadcasting Corp. sold the station to Starboard Broadcasting for $ 1.5 million .",0
0.7307,"USA","5",1,"","no",19,"4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 4, 2, 4","In 2003 the ceremonial borders were further adjusted , placing the entire Caerphilly Municipality in the ceremonial county of Gwent .",1
0.3859,"USA","",4,"","no",19,"4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 4, 2, 4","In 2003 the ceremonial borders were further adjusted , placing the entire Caerphilly Municipality in the ceremonial county of Gwent .",0
0.7249,"USA","",4,"","no",19,"4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 4, 2, 4","In 2003 the ceremonial borders were further adjusted , placing the entire Caerphilly Municipality in the ceremonial county of Gwent .",0
0.7963,"USA","",4,"","no",19,"4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 4, 2, 4","In 2003 the ceremonial borders were further adjusted , placing the entire Caerphilly Municipality in the ceremonial county of Gwent .",0
0.4258,"USA","",4,"","no",19,"4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 4, 2, 4","In 2003 the ceremonial borders were further adjusted , placing the entire Caerphilly Municipality in the ceremonial county of Gwent .",0
0.7167,"CAN","",4,"","no",19,"4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 4, 2, 4","In 2003 the ceremonial borders were further adjusted , placing the entire Caerphilly Municipality in the ceremonial county of Gwent .",0
0.8441,"USA","",4,"","no",19,"4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 4, 2, 4","In 2003 the ceremonial borders were further adjusted , placing the entire Caerphilly Municipality in the ceremonial county of Gwent .",0
0.6342,"USA","",4,"","no",19,"4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 4, 2, 4","In 2003 the ceremonial borders were further adjusted , placing the entire Caerphilly Municipality in the ceremonial county of Gwent .",0
0.7479,"CAN","",4,"","no",19,"4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 4, 2, 4","In 2003 the ceremonial borders were further adjusted , placing the entire Caerphilly Municipality in the ceremonial county of Gwent .",0
0.6756,"CAN","",4,"","no",19,"4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 4, 2, 4","In 2003 the ceremonial borders were further adjusted , placing the entire Caerphilly Municipality in the ceremonial county of Gwent .",0
0.7875,"USA","10",1,"","no",19,"4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 4, 2, 4","In 2003 the ceremonial borders were further adjusted , placing the entire Caerphilly Municipality in the ceremonial county of Gwent .",1
0.6149,"IRL","",4,"","no",19,"4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 4, 2, 4","In 2003 the ceremonial borders were further adjusted , placing the entire Caerphilly Municipality in the ceremonial county of Gwent .",0
0.4407,"USA","",4,"","no",19,"4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 4, 2, 4","In 2003 the ceremonial borders were further adjusted , placing the entire Caerphilly Municipality in the ceremonial county of Gwent .",0
0.4558,"USA","",4,"","no",19,"4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 4, 2, 4","In 2003 the ceremonial borders were further adjusted , placing the entire Caerphilly Municipality in the ceremonial county of Gwent .",0
0.7447,"CAN","",4,"","no",19,"4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 4, 2, 4","In 2003 the ceremonial borders were further adjusted , placing the entire Caerphilly Municipality in the ceremonial county of Gwent .",0
0.4,"CAN","",4,"","no",19,"4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 4, 2, 4","In 2003 the ceremonial borders were further adjusted , placing the entire Caerphilly Municipality in the ceremonial county of Gwent .",0
0.5386,"GBR","",4,"","no",19,"4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 4, 2, 4","In 2003 the ceremonial borders were further adjusted , placing the entire Caerphilly Municipality in the ceremonial county of Gwent .",0
0.6929,"USA","9,10",1,"","no",19,"4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 4, 2, 4","In 2003 the ceremonial borders were further adjusted , placing the entire Caerphilly Municipality in the ceremonial county of Gwent .",2
0.7886,"GBR","",4,"","no",19,"4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 4, 2, 4","In 2003 the ceremonial borders were further adjusted , placing the entire Caerphilly Municipality in the ceremonial county of Gwent .",0
0.7088,"USA","8,9",1,"","no",19,"4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 4, 2, 4","In 2003 the ceremonial borders were further adjusted , placing the entire Caerphilly Municipality in the ceremonial county of Gwent .",2
