"followup1","how_natural","other1","language","length","max_workers","mop","rating_list","text","number_of_reasons"
"",4,"","en",18,15,"MOP4","3, 3, 4, 4, 3, 3, 3, 4, 2, 3, 4, 3, 3, 3, 4","He gained fame for healing paralytics and for his prophetic abilities , obtained through a state of religious ecstasy .",0
"",4,"","en",18,15,"MOP4","3, 3, 4, 4, 3, 3, 3, 4, 2, 3, 4, 3, 3, 3, 4","He gained fame for healing paralytics and for his prophetic abilities , obtained through a state of religious ecstasy .",0
"",4,"","en",18,15,"MOP4","3, 3, 4, 4, 3, 3, 3, 4, 2, 3, 4, 3, 3, 3, 4","He gained fame for healing paralytics and for his prophetic abilities , obtained through a state of religious ecstasy .",0
"",4,"","en",18,15,"MOP4","3, 3, 4, 4, 3, 3, 3, 4, 2, 3, 4, 3, 3, 3, 4","He gained fame for healing paralytics and for his prophetic abilities , obtained through a state of religious ecstasy .",0
"",4,"","en",18,15,"MOP4","3, 3, 4, 4, 3, 3, 3, 4, 2, 3, 4, 3, 3, 3, 4","He gained fame for healing paralytics and for his prophetic abilities , obtained through a state of religious ecstasy .",0
"",4,"","en",18,15,"MOP4","3, 3, 4, 4, 3, 3, 3, 4, 2, 3, 4, 3, 3, 3, 4","He gained fame for healing paralytics and for his prophetic abilities , obtained through a state of religious ecstasy .",0
"",4,"","en",18,15,"MOP4","3, 3, 4, 4, 3, 3, 3, 4, 2, 3, 4, 3, 3, 3, 4","He gained fame for healing paralytics and for his prophetic abilities , obtained through a state of religious ecstasy .",0
"",4,"","en",18,15,"MOP4","3, 3, 4, 4, 3, 3, 3, 4, 2, 3, 4, 3, 3, 3, 4","He gained fame for healing paralytics and for his prophetic abilities , obtained through a state of religious ecstasy .",0
"",4,"","en",18,15,"MOP4","3, 3, 4, 4, 3, 3, 3, 4, 2, 3, 4, 3, 3, 3, 4","He gained fame for healing paralytics and for his prophetic abilities , obtained through a state of religious ecstasy .",0
"9",1,"","en",17,18,"MOP4","2, 4, 4, 1, 1, 1, 3, 2, 3, 4, 3, 3, 3, 2, 3, 2, 2, 4","Equilibrium analysis and its derivatives of optimization and efficiency in exchange live or die with Say's law .",1
"",4,"","en",17,18,"MOP4","2, 4, 4, 1, 1, 1, 3, 2, 3, 4, 3, 3, 3, 2, 3, 2, 2, 4","Equilibrium analysis and its derivatives of optimization and efficiency in exchange live or die with Say's law .",0
"",4,"","en",17,18,"MOP4","2, 4, 4, 1, 1, 1, 3, 2, 3, 4, 3, 3, 3, 2, 3, 2, 2, 4","Equilibrium analysis and its derivatives of optimization and efficiency in exchange live or die with Say's law .",0
"",4,"","en",17,18,"MOP4","2, 4, 4, 1, 1, 1, 3, 2, 3, 4, 3, 3, 3, 2, 3, 2, 2, 4","Equilibrium analysis and its derivatives of optimization and efficiency in exchange live or die with Say's law .",0
"",4,"","en",17,18,"MOP4","2, 4, 4, 1, 1, 1, 3, 2, 3, 4, 3, 3, 3, 2, 3, 2, 2, 4","Equilibrium analysis and its derivatives of optimization and efficiency in exchange live or die with Say's law .",0
"10",2,"","en",17,18,"MOP4","2, 4, 4, 1, 1, 1, 3, 2, 3, 4, 3, 3, 3, 2, 3, 2, 2, 4","Equilibrium analysis and its derivatives of optimization and efficiency in exchange live or die with Say's law .",1
"5",3,"","en",17,18,"MOP4","2, 4, 4, 1, 1, 1, 3, 2, 3, 4, 3, 3, 3, 2, 3, 2, 2, 4","Equilibrium analysis and its derivatives of optimization and efficiency in exchange live or die with Say's law .",1
"6",3,"","en",17,18,"MOP4","2, 4, 4, 1, 1, 1, 3, 2, 3, 4, 3, 3, 3, 2, 3, 2, 2, 4","Equilibrium analysis and its derivatives of optimization and efficiency in exchange live or die with Say's law .",1
"",4,"","en",17,18,"MOP4","2, 4, 4, 1, 1, 1, 3, 2, 3, 4, 3, 3, 3, 2, 3, 2, 2, 4","Equilibrium analysis and its derivatives of optimization and efficiency in exchange live or die with Say's law .",0
"",4,"","en",17,18,"MOP4","2, 4, 4, 1, 1, 1, 3, 2, 3, 4, 3, 3, 3, 2, 3, 2, 2, 4","Equilibrium analysis and its derivatives of optimization and efficiency in exchange live or die with Say's law .",0
"10",2,"","en",17,18,"MOP4","2, 4, 4, 1, 1, 1, 3, 2, 3, 4, 3, 3, 3, 2, 3, 2, 2, 4","Equilibrium analysis and its derivatives of optimization and efficiency in exchange live or die with Say's law .",1
"10",3,"","en",17,18,"MOP4","2, 4, 4, 1, 1, 1, 3, 2, 3, 4, 3, 3, 3, 2, 3, 2, 2, 4","Equilibrium analysis and its derivatives of optimization and efficiency in exchange live or die with Say's law .",1
"5",2,"","en",17,18,"MOP4","2, 4, 4, 1, 1, 1, 3, 2, 3, 4, 3, 3, 3, 2, 3, 2, 2, 4","Equilibrium analysis and its derivatives of optimization and efficiency in exchange live or die with Say's law .",1
"5",3,"","en",17,18,"MOP4","2, 4, 4, 1, 1, 1, 3, 2, 3, 4, 3, 3, 3, 2, 3, 2, 2, 4","Equilibrium analysis and its derivatives of optimization and efficiency in exchange live or die with Say's law .",1
"9",2,"","en",17,18,"MOP4","2, 4, 4, 1, 1, 1, 3, 2, 3, 4, 3, 3, 3, 2, 3, 2, 2, 4","Equilibrium analysis and its derivatives of optimization and efficiency in exchange live or die with Say's law .",1
"",4,"","en",17,18,"MOP4","2, 4, 4, 1, 1, 1, 3, 2, 3, 4, 3, 3, 3, 2, 3, 2, 2, 4","Equilibrium analysis and its derivatives of optimization and efficiency in exchange live or die with Say's law .",0
"5",1,"","en",17,18,"MOP4","2, 4, 4, 1, 1, 1, 3, 2, 3, 4, 3, 3, 3, 2, 3, 2, 2, 4","Equilibrium analysis and its derivatives of optimization and efficiency in exchange live or die with Say's law .",1
"10",3,"","en",17,18,"MOP4","2, 4, 4, 1, 1, 1, 3, 2, 3, 4, 3, 3, 3, 2, 3, 2, 2, 4","Equilibrium analysis and its derivatives of optimization and efficiency in exchange live or die with Say's law .",1
"5",3,"","en",17,18,"MOP4","2, 4, 4, 1, 1, 1, 3, 2, 3, 4, 3, 3, 3, 2, 3, 2, 2, 4","Equilibrium analysis and its derivatives of optimization and efficiency in exchange live or die with Say's law .",1
"5",2,"","en",17,18,"MOP4","2, 4, 4, 1, 1, 1, 3, 2, 3, 4, 3, 3, 3, 2, 3, 2, 2, 4","Equilibrium analysis and its derivatives of optimization and efficiency in exchange live or die with Say's law .",1
"",4,"","en",24,17,"MOP4","4, 3, 4, 4, 3, 3, 4, 2, 4, 4, 3, 4, 4, 3, 4, 4, 3","However , these rights and privileges ( see Dhimmitude ) , including freedom of worship and religious organisation , were often established in principle but seldom corresponded to reality .",0
"",4,"","en",24,17,"MOP4","4, 3, 4, 4, 3, 3, 4, 2, 4, 4, 3, 4, 4, 3, 4, 4, 3","However , these rights and privileges ( see Dhimmitude ) , including freedom of worship and religious organisation , were often established in principle but seldom corresponded to reality .",0
"",4,"","en",24,17,"MOP4","4, 3, 4, 4, 3, 3, 4, 2, 4, 4, 3, 4, 4, 3, 4, 4, 3","However , these rights and privileges ( see Dhimmitude ) , including freedom of worship and religious organisation , were often established in principle but seldom corresponded to reality .",0
"5,9,10",3,"","en",24,17,"MOP4","4, 3, 4, 4, 3, 3, 4, 2, 4, 4, 3, 4, 4, 3, 4, 4, 3","However , these rights and privileges ( see Dhimmitude ) , including freedom of worship and religious organisation , were often established in principle but seldom corresponded to reality .",3
"",4,"","en",24,17,"MOP4","4, 3, 4, 4, 3, 3, 4, 2, 4, 4, 3, 4, 4, 3, 4, 4, 3","However , these rights and privileges ( see Dhimmitude ) , including freedom of worship and religious organisation , were often established in principle but seldom corresponded to reality .",0
"8",3,"","en",24,17,"MOP4","4, 3, 4, 4, 3, 3, 4, 2, 4, 4, 3, 4, 4, 3, 4, 4, 3","However , these rights and privileges ( see Dhimmitude ) , including freedom of worship and religious organisation , were often established in principle but seldom corresponded to reality .",1
"9,10",2,"","en",24,17,"MOP4","4, 3, 4, 4, 3, 3, 4, 2, 4, 4, 3, 4, 4, 3, 4, 4, 3","However , these rights and privileges ( see Dhimmitude ) , including freedom of worship and religious organisation , were often established in principle but seldom corresponded to reality .",2
"",4,"","en",24,17,"MOP4","4, 3, 4, 4, 3, 3, 4, 2, 4, 4, 3, 4, 4, 3, 4, 4, 3","However , these rights and privileges ( see Dhimmitude ) , including freedom of worship and religious organisation , were often established in principle but seldom corresponded to reality .",0
"5",3,"","en",24,17,"MOP4","4, 3, 4, 4, 3, 3, 4, 2, 4, 4, 3, 4, 4, 3, 4, 4, 3","However , these rights and privileges ( see Dhimmitude ) , including freedom of worship and religious organisation , were often established in principle but seldom corresponded to reality .",1
"7",3,"","en",24,17,"MOP4","4, 3, 4, 4, 3, 3, 4, 2, 4, 4, 3, 4, 4, 3, 4, 4, 3","However , these rights and privileges ( see Dhimmitude ) , including freedom of worship and religious organisation , were often established in principle but seldom corresponded to reality .",1
"",4,"","en",24,17,"MOP4","4, 3, 4, 4, 3, 3, 4, 2, 4, 4, 3, 4, 4, 3, 4, 4, 3","However , these rights and privileges ( see Dhimmitude ) , including freedom of worship and religious organisation , were often established in principle but seldom corresponded to reality .",0
"",4,"","en",24,17,"MOP4","4, 3, 4, 4, 3, 3, 4, 2, 4, 4, 3, 4, 4, 3, 4, 4, 3","However , these rights and privileges ( see Dhimmitude ) , including freedom of worship and religious organisation , were often established in principle but seldom corresponded to reality .",0
"",4,"","en",24,17,"MOP4","4, 3, 4, 4, 3, 3, 4, 2, 4, 4, 3, 4, 4, 3, 4, 4, 3","However , these rights and privileges ( see Dhimmitude ) , including freedom of worship and religious organisation , were often established in principle but seldom corresponded to reality .",0
"",4,"","en",24,17,"MOP4","4, 3, 4, 4, 3, 3, 4, 2, 4, 4, 3, 4, 4, 3, 4, 4, 3","However , these rights and privileges ( see Dhimmitude ) , including freedom of worship and religious organisation , were often established in principle but seldom corresponded to reality .",0
"",4,"","en",24,17,"MOP4","4, 3, 4, 4, 3, 3, 4, 2, 4, 4, 3, 4, 4, 3, 4, 4, 3","However , these rights and privileges ( see Dhimmitude ) , including freedom of worship and religious organisation , were often established in principle but seldom corresponded to reality .",0
"",4,"","en",24,17,"MOP4","4, 3, 4, 4, 3, 3, 4, 2, 4, 4, 3, 4, 4, 3, 4, 4, 3","However , these rights and privileges ( see Dhimmitude ) , including freedom of worship and religious organisation , were often established in principle but seldom corresponded to reality .",0
"8,10",3,"","en",24,17,"MOP4","4, 3, 4, 4, 3, 3, 4, 2, 4, 4, 3, 4, 4, 3, 4, 4, 3","However , these rights and privileges ( see Dhimmitude ) , including freedom of worship and religious organisation , were often established in principle but seldom corresponded to reality .",2
"",4,"","en",24,17,"MOP4","4, 3, 4, 4, 3, 3, 4, 2, 4, 4, 3, 4, 4, 3, 4, 4, 3","However , these rights and privileges ( see Dhimmitude ) , including freedom of worship and religious organisation , were often established in principle but seldom corresponded to reality .",0
"8",3,"","en",24,17,"MOP4","4, 3, 4, 4, 3, 3, 4, 2, 4, 4, 3, 4, 4, 3, 4, 4, 3","However , these rights and privileges ( see Dhimmitude ) , including freedom of worship and religious organisation , were often established in principle but seldom corresponded to reality .",1
"",4,"","en",24,17,"MOP4","4, 3, 4, 4, 3, 3, 4, 2, 4, 4, 3, 4, 4, 3, 4, 4, 3","However , these rights and privileges ( see Dhimmitude ) , including freedom of worship and religious organisation , were often established in principle but seldom corresponded to reality .",0
"5",3,"","en",20,18,"MOP4","1, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4","After investigation , he exonerated Ninian Edwards and his vendors , and placed the blame for the meat problem solely on subâ€“contractors .",1
"",4,"","en",20,18,"MOP4","1, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4","After investigation , he exonerated Ninian Edwards and his vendors , and placed the blame for the meat problem solely on subâ€“contractors .",0
"8,9,10",2,"","en",20,18,"MOP4","1, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4","After investigation , he exonerated Ninian Edwards and his vendors , and placed the blame for the meat problem solely on subâ€“contractors .",3
"",4,"","en",20,18,"MOP4","1, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4","After investigation , he exonerated Ninian Edwards and his vendors , and placed the blame for the meat problem solely on subâ€“contractors .",0
"",4,"","en",20,18,"MOP4","1, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4","After investigation , he exonerated Ninian Edwards and his vendors , and placed the blame for the meat problem solely on subâ€“contractors .",0
"7,8,9",2,"","en",20,18,"MOP4","1, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4","After investigation , he exonerated Ninian Edwards and his vendors , and placed the blame for the meat problem solely on subâ€“contractors .",3
"",4,"","en",20,18,"MOP4","1, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4","After investigation , he exonerated Ninian Edwards and his vendors , and placed the blame for the meat problem solely on subâ€“contractors .",0
"8,9",3,"","en",20,18,"MOP4","1, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4","After investigation , he exonerated Ninian Edwards and his vendors , and placed the blame for the meat problem solely on subâ€“contractors .",2
"",4,"","en",20,18,"MOP4","1, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4","After investigation , he exonerated Ninian Edwards and his vendors , and placed the blame for the meat problem solely on subâ€“contractors .",0
"8",3,"","en",20,18,"MOP4","1, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4","After investigation , he exonerated Ninian Edwards and his vendors , and placed the blame for the meat problem solely on subâ€“contractors .",1
"6,10",2,"","en",20,18,"MOP4","1, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4","After investigation , he exonerated Ninian Edwards and his vendors , and placed the blame for the meat problem solely on subâ€“contractors .",2
"8",2,"","en",20,18,"MOP4","1, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4","After investigation , he exonerated Ninian Edwards and his vendors , and placed the blame for the meat problem solely on subâ€“contractors .",1
"10",3,"","en",20,18,"MOP4","1, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4","After investigation , he exonerated Ninian Edwards and his vendors , and placed the blame for the meat problem solely on subâ€“contractors .",1
"",4,"","en",20,18,"MOP4","1, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4","After investigation , he exonerated Ninian Edwards and his vendors , and placed the blame for the meat problem solely on subâ€“contractors .",0
"",4,"","en",20,18,"MOP4","1, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4","After investigation , he exonerated Ninian Edwards and his vendors , and placed the blame for the meat problem solely on subâ€“contractors .",0
"9",2,"","en",20,18,"MOP4","1, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4","After investigation , he exonerated Ninian Edwards and his vendors , and placed the blame for the meat problem solely on subâ€“contractors .",1
"8,10",3,"","en",20,18,"MOP4","1, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4","After investigation , he exonerated Ninian Edwards and his vendors , and placed the blame for the meat problem solely on subâ€“contractors .",2
"10",3,"","en",20,18,"MOP4","1, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4","After investigation , he exonerated Ninian Edwards and his vendors , and placed the blame for the meat problem solely on subâ€“contractors .",1
"11",3,"Strange signs (€ and “)between the words ""sub"" and ""contractors""","en",20,18,"MOP4","1, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4","After investigation , he exonerated Ninian Edwards and his vendors , and placed the blame for the meat problem solely on subâ€“contractors .",1
"",4,"","en",20,18,"MOP4","1, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4","After investigation , he exonerated Ninian Edwards and his vendors , and placed the blame for the meat problem solely on subâ€“contractors .",0
"",4,"","en",20,17,"MOP4","3, 3, 2, 4, 4, 4, 3, 4, 3, 4, 4, 3, 4, 3, 4, 4, 4","The median income for a household in the town was $ 24,583 , and the median income for a family was $ 23,214 .",0
"",4,"","en",20,17,"MOP4","3, 3, 2, 4, 4, 4, 3, 4, 3, 4, 4, 3, 4, 3, 4, 4, 4","The median income for a household in the town was $ 24,583 , and the median income for a family was $ 23,214 .",0
"",4,"","en",20,17,"MOP4","3, 3, 2, 4, 4, 4, 3, 4, 3, 4, 4, 3, 4, 3, 4, 4, 4","The median income for a household in the town was $ 24,583 , and the median income for a family was $ 23,214 .",0
"",4,"","en",20,17,"MOP4","3, 3, 2, 4, 4, 4, 3, 4, 3, 4, 4, 3, 4, 3, 4, 4, 4","The median income for a household in the town was $ 24,583 , and the median income for a family was $ 23,214 .",0
"",4,"","en",20,17,"MOP4","3, 3, 2, 4, 4, 4, 3, 4, 3, 4, 4, 3, 4, 3, 4, 4, 4","The median income for a household in the town was $ 24,583 , and the median income for a family was $ 23,214 .",0
"",4,"","en",20,17,"MOP4","3, 3, 2, 4, 4, 4, 3, 4, 3, 4, 4, 3, 4, 3, 4, 4, 4","The median income for a household in the town was $ 24,583 , and the median income for a family was $ 23,214 .",0
"",4,"","en",20,17,"MOP4","3, 3, 2, 4, 4, 4, 3, 4, 3, 4, 4, 3, 4, 3, 4, 4, 4","The median income for a household in the town was $ 24,583 , and the median income for a family was $ 23,214 .",0
"10",3,"","en",20,17,"MOP4","3, 3, 2, 4, 4, 4, 3, 4, 3, 4, 4, 3, 4, 3, 4, 4, 4","The median income for a household in the town was $ 24,583 , and the median income for a family was $ 23,214 .",1
"6",3,"","en",20,17,"MOP4","3, 3, 2, 4, 4, 4, 3, 4, 3, 4, 4, 3, 4, 3, 4, 4, 4","The median income for a household in the town was $ 24,583 , and the median income for a family was $ 23,214 .",1
"6",3,"","en",20,17,"MOP4","3, 3, 2, 4, 4, 4, 3, 4, 3, 4, 4, 3, 4, 3, 4, 4, 4","The median income for a household in the town was $ 24,583 , and the median income for a family was $ 23,214 .",1
"",4,"","en",20,17,"MOP4","3, 3, 2, 4, 4, 4, 3, 4, 3, 4, 4, 3, 4, 3, 4, 4, 4","The median income for a household in the town was $ 24,583 , and the median income for a family was $ 23,214 .",0
"",4,"","en",20,17,"MOP4","3, 3, 2, 4, 4, 4, 3, 4, 3, 4, 4, 3, 4, 3, 4, 4, 4","The median income for a household in the town was $ 24,583 , and the median income for a family was $ 23,214 .",0
"",4,"","en",20,17,"MOP4","3, 3, 2, 4, 4, 4, 3, 4, 3, 4, 4, 3, 4, 3, 4, 4, 4","The median income for a household in the town was $ 24,583 , and the median income for a family was $ 23,214 .",0
"",4,"","en",20,17,"MOP4","3, 3, 2, 4, 4, 4, 3, 4, 3, 4, 4, 3, 4, 3, 4, 4, 4","The median income for a household in the town was $ 24,583 , and the median income for a family was $ 23,214 .",0
"",4,"","en",20,17,"MOP4","3, 3, 2, 4, 4, 4, 3, 4, 3, 4, 4, 3, 4, 3, 4, 4, 4","The median income for a household in the town was $ 24,583 , and the median income for a family was $ 23,214 .",0
"10",3,"","en",20,17,"MOP4","3, 3, 2, 4, 4, 4, 3, 4, 3, 4, 4, 3, 4, 3, 4, 4, 4","The median income for a household in the town was $ 24,583 , and the median income for a family was $ 23,214 .",1
"",4,"","en",20,17,"MOP4","3, 3, 2, 4, 4, 4, 3, 4, 3, 4, 4, 3, 4, 3, 4, 4, 4","The median income for a household in the town was $ 24,583 , and the median income for a family was $ 23,214 .",0
"9",3,"","en",20,17,"MOP4","3, 3, 2, 4, 4, 4, 3, 4, 3, 4, 4, 3, 4, 3, 4, 4, 4","The median income for a household in the town was $ 24,583 , and the median income for a family was $ 23,214 .",1
"10",3,"","en",20,17,"MOP4","3, 3, 2, 4, 4, 4, 3, 4, 3, 4, 4, 3, 4, 3, 4, 4, 4","The median income for a household in the town was $ 24,583 , and the median income for a family was $ 23,214 .",1
"",4,"","en",20,17,"MOP4","3, 3, 2, 4, 4, 4, 3, 4, 3, 4, 4, 3, 4, 3, 4, 4, 4","The median income for a household in the town was $ 24,583 , and the median income for a family was $ 23,214 .",0
"7",3,"","zh",25,15,"MOP4","2, 1, 2, 3, 4, 2, 2, 3, 2, 4, 2, 2, 3, 4, 3","The most common spelling of the word by the character new /  gods  ( gods ) , meaning  God  or  sacred  and no ( Wu ) , refers to the military , knights or arm.",1
"8",2,"","zh",25,15,"MOP4","2, 1, 2, 3, 4, 2, 2, 3, 2, 4, 2, 2, 3, 4, 3","The most common spelling of the word by the character new /  gods  ( gods ) , meaning  God  or  sacred  and no ( Wu ) , refers to the military , knights or arm.",1
"",4,"","zh",25,15,"MOP4","2, 1, 2, 3, 4, 2, 2, 3, 2, 4, 2, 2, 3, 4, 3","The most common spelling of the word by the character new /  gods  ( gods ) , meaning  God  or  sacred  and no ( Wu ) , refers to the military , knights or arm.",0
"5",1,"","zh",25,15,"MOP4","2, 1, 2, 3, 4, 2, 2, 3, 2, 4, 2, 2, 3, 4, 3","The most common spelling of the word by the character new /  gods  ( gods ) , meaning  God  or  sacred  and no ( Wu ) , refers to the military , knights or arm.",1
"5,10",2,"","zh",25,15,"MOP4","2, 1, 2, 3, 4, 2, 2, 3, 2, 4, 2, 2, 3, 4, 3","The most common spelling of the word by the character new /  gods  ( gods ) , meaning  God  or  sacred  and no ( Wu ) , refers to the military , knights or arm.",2
"8,9",2,"","zh",25,15,"MOP4","2, 1, 2, 3, 4, 2, 2, 3, 2, 4, 2, 2, 3, 4, 3","The most common spelling of the word by the character new /  gods  ( gods ) , meaning  God  or  sacred  and no ( Wu ) , refers to the military , knights or arm.",2
"8,9",2,"","zh",25,15,"MOP4","2, 1, 2, 3, 4, 2, 2, 3, 2, 4, 2, 2, 3, 4, 3","The most common spelling of the word by the character new /  gods  ( gods ) , meaning  God  or  sacred  and no ( Wu ) , refers to the military , knights or arm.",2
"5,6,7",1,"","zh",25,15,"MOP4","2, 1, 2, 3, 4, 2, 2, 3, 2, 4, 2, 2, 3, 4, 3","The most common spelling of the word by the character new /  gods  ( gods ) , meaning  God  or  sacred  and no ( Wu ) , refers to the military , knights or arm.",3
"",4,"","zh",25,15,"MOP4","2, 1, 2, 3, 4, 2, 2, 3, 2, 4, 2, 2, 3, 4, 3","The most common spelling of the word by the character new /  gods  ( gods ) , meaning  God  or  sacred  and no ( Wu ) , refers to the military , knights or arm.",0
"5,9",1,"","zh",25,15,"MOP4","2, 1, 2, 3, 4, 2, 2, 3, 2, 4, 2, 2, 3, 4, 3","The most common spelling of the word by the character new /  gods  ( gods ) , meaning  God  or  sacred  and no ( Wu ) , refers to the military , knights or arm.",2
"5",2,"","zh",25,15,"MOP4","2, 1, 2, 3, 4, 2, 2, 3, 2, 4, 2, 2, 3, 4, 3","The most common spelling of the word by the character new /  gods  ( gods ) , meaning  God  or  sacred  and no ( Wu ) , refers to the military , knights or arm.",1
"5",2,"","zh",25,15,"MOP4","2, 1, 2, 3, 4, 2, 2, 3, 2, 4, 2, 2, 3, 4, 3","The most common spelling of the word by the character new /  gods  ( gods ) , meaning  God  or  sacred  and no ( Wu ) , refers to the military , knights or arm.",1
"5,6,9",1,"","zh",25,15,"MOP4","2, 1, 2, 3, 4, 2, 2, 3, 2, 4, 2, 2, 3, 4, 3","The most common spelling of the word by the character new /  gods  ( gods ) , meaning  God  or  sacred  and no ( Wu ) , refers to the military , knights or arm.",3
"5",3,"","zh",25,15,"MOP4","2, 1, 2, 3, 4, 2, 2, 3, 2, 4, 2, 2, 3, 4, 3","The most common spelling of the word by the character new /  gods  ( gods ) , meaning  God  or  sacred  and no ( Wu ) , refers to the military , knights or arm.",1
"7",3,"","zh",25,15,"MOP4","2, 1, 2, 3, 4, 2, 2, 3, 2, 4, 2, 2, 3, 4, 3","The most common spelling of the word by the character new /  gods  ( gods ) , meaning  God  or  sacred  and no ( Wu ) , refers to the military , knights or arm.",1
"7,9",3,"","zh",25,15,"MOP4","2, 1, 2, 3, 4, 2, 2, 3, 2, 4, 2, 2, 3, 4, 3","The most common spelling of the word by the character new /  gods  ( gods ) , meaning  God  or  sacred  and no ( Wu ) , refers to the military , knights or arm.",2
"",4,"","zh",25,15,"MOP4","2, 1, 2, 3, 4, 2, 2, 3, 2, 4, 2, 2, 3, 4, 3","The most common spelling of the word by the character new /  gods  ( gods ) , meaning  God  or  sacred  and no ( Wu ) , refers to the military , knights or arm.",0
"",4,"","zh",25,15,"MOP4","2, 1, 2, 3, 4, 2, 2, 3, 2, 4, 2, 2, 3, 4, 3","The most common spelling of the word by the character new /  gods  ( gods ) , meaning  God  or  sacred  and no ( Wu ) , refers to the military , knights or arm.",0
"5",1,"","zh",25,15,"MOP4","2, 1, 2, 3, 4, 2, 2, 3, 2, 4, 2, 2, 3, 4, 3","The most common spelling of the word by the character new /  gods  ( gods ) , meaning  God  or  sacred  and no ( Wu ) , refers to the military , knights or arm.",1
"5",1,"","zh",25,15,"MOP4","2, 1, 2, 3, 4, 2, 2, 3, 2, 4, 2, 2, 3, 4, 3","The most common spelling of the word by the character new /  gods  ( gods ) , meaning  God  or  sacred  and no ( Wu ) , refers to the military , knights or arm.",1
"7,10",2,"","zh",17,18,"MOP4","1, 2, 4, 2, 1, 1, 2, 4, 2, 2, 1, 2, 3, 2, 2, 3, 2, 2","Logan scrub Western claims investigation and verification of its accuracy , and efforts to eradicate fraud and dishonesty .",2
"9,10",2,"","zh",17,18,"MOP4","1, 2, 4, 2, 1, 1, 2, 4, 2, 2, 1, 2, 3, 2, 2, 3, 2, 2","Logan scrub Western claims investigation and verification of its accuracy , and efforts to eradicate fraud and dishonesty .",2
"5",3,"","zh",17,18,"MOP4","1, 2, 4, 2, 1, 1, 2, 4, 2, 2, 1, 2, 3, 2, 2, 3, 2, 2","Logan scrub Western claims investigation and verification of its accuracy , and efforts to eradicate fraud and dishonesty .",1
"9,10",3,"","zh",17,18,"MOP4","1, 2, 4, 2, 1, 1, 2, 4, 2, 2, 1, 2, 3, 2, 2, 3, 2, 2","Logan scrub Western claims investigation and verification of its accuracy , and efforts to eradicate fraud and dishonesty .",2
"",4,"","zh",17,18,"MOP4","1, 2, 4, 2, 1, 1, 2, 4, 2, 2, 1, 2, 3, 2, 2, 3, 2, 2","Logan scrub Western claims investigation and verification of its accuracy , and efforts to eradicate fraud and dishonesty .",0
"7",2,"","zh",17,18,"MOP4","1, 2, 4, 2, 1, 1, 2, 4, 2, 2, 1, 2, 3, 2, 2, 3, 2, 2","Logan scrub Western claims investigation and verification of its accuracy , and efforts to eradicate fraud and dishonesty .",1
"7",3,"","zh",17,18,"MOP4","1, 2, 4, 2, 1, 1, 2, 4, 2, 2, 1, 2, 3, 2, 2, 3, 2, 2","Logan scrub Western claims investigation and verification of its accuracy , and efforts to eradicate fraud and dishonesty .",1
"5,9",1,"","zh",17,18,"MOP4","1, 2, 4, 2, 1, 1, 2, 4, 2, 2, 1, 2, 3, 2, 2, 3, 2, 2","Logan scrub Western claims investigation and verification of its accuracy , and efforts to eradicate fraud and dishonesty .",2
"6,7",2,"","zh",17,18,"MOP4","1, 2, 4, 2, 1, 1, 2, 4, 2, 2, 1, 2, 3, 2, 2, 3, 2, 2","Logan scrub Western claims investigation and verification of its accuracy , and efforts to eradicate fraud and dishonesty .",2
